主题,词汇,权重
1,新德街,0.00018776352
1,琉璃厂,0.00018776352
1,太平湖,0.00018776352
1,营西巷,0.00018776352
1,炭儿,0.00018776352
1,大木,0.00018776352
1,蝶,0.00018776352
1,储子营,0.00018776352
1,翠华庭,0.00018776352
1,地藏庵,0.00018776352
1,东北,0.00018776352
1,信恒,0.00018776352
1,德宝,0.00018776352
1,秤钩,0.00018776352
1,信德园,0.00018776352
1,大耳,0.00018776352
1,小后,0.00018776352
1,熙府,0.00018776352
1,大石,0.00018776352
1,万博苑,0.00018776352
1,天泽园,0.00018776352
1,万博,0.00018776352
1,笤帚,0.00018776352
1,桐梓,0.00018776352
1,前帽,0.00018776352
1,大乘,0.00018776352
1,茶叶,0.00018776352
1,王皮,0.00018776352
1,大石碑,0.00018776352
1,新康街,0.00018776352
1,华康,0.00018776352
1,言志,0.00018776352
1,西楼,0.00018776352
1,小喇叭,0.00018776352
1,红光,0.00018776352
1,燕莎,0.00018776352
1,景尔,0.00018776352
1,校场口,0.00018776352
1,丑区,0.00018776352
1,仕,0.00018776352
1,金座,0.00018776352
1,德胜里,0.00018776352
1,真武庙,0.00018776352
1,辟才,0.00018776352
1,前井,0.00018776352
1,东院,0.00018776352
1,力,0.00018776352
1,永祥东,0.00018776352
1,百顺,0.00018776352
1,芭蕾舞团,0.00018776352
1,雪池,0.00018776352
1,鲍家街,0.00018776352
1,路西,0.00018776352
1,新德街甲,0.00018776352
1,细瓦厂,0.00018776352
1,北帽,0.00018776352
1,簸萝仓,0.00018776352
1,魏染,0.00018776352
1,东华,0.00018776352
1,樱桃园,0.00018776352
1,白广,0.00018776352
1,北海,0.00018776352
1,金鱼池,0.00017245168
1,怡龙,0.00017245168
1,大龙,0.00017245168
1,玉阁,0.00017245168
1,花厅,0.00017245166
1,驹,0.00017245166
1,富宏馨,0.00017245166
1,青龙,0.00017245166
1,内务部,0.00017245166
1,城中区,0.00017245166
1,成街,0.00017245166
1,银闸,0.00017245166
1,兴旺,0.00017245166
1,薛家湾,0.00017245166
1,信通,0.00017245166
1,南池子,0.00017245166
1,湾北,0.00017245166
1,建威,0.00017245166
1,敬胜,0.00017245166
1,盛德,0.00017245166
1,宝盖,0.00017245166
1,海晟,0.00017245166
1,辛安,0.00017245166
1,国旺,0.00017245166
1,九湾,0.00017245166
1,农林,4.429091e-05
1,华典,4.429091e-05
1,密码,4.4290282e-05
1,兴顺,4.4290282e-05
1,瑞天著,4.4290282e-05
1,安泰,4.4290282e-05
1,百泉,4.4290282e-05
1,仓房,4.4290256e-05
1,望溪,4.4290256e-05
1,路劲御,4.4290256e-05
1,东秀街,4.4290256e-05
1,华安,4.4290256e-05
1,金棕榈,4.4290256e-05
1,工业区,4.4290085e-05
1,独墅,4.4290085e-05
1,融汇,4.4290085e-05
1,利民,4.4290085e-05
1,郝庄村,4.4290085e-05
1,成和园,4.4290085e-05
1,生活馆,4.4290085e-05
1,红华,4.4290085e-05
1,煜,4.4290085e-05
1,茗,4.4290085e-05
1,德茂,4.4290085e-05
1,怡兴,4.4290085e-05
1,灵秀,4.4290085e-05
1,国誉府,4.4290085e-05
1,翡,4.4290085e-05
1,海珀,4.4290085e-05
1,河东区,4.4290085e-05
1,云熙,4.4290085e-05
1,海樾,4.4290085e-05
1,尖子班,4.4290085e-05
1,瑞康,4.4290085e-05
1,盛芳,4.4290085e-05
1,御府,4.4290085e-05
1,百货公司,4.4290085e-05
1,逸园,4.4290085e-05
1,工业,4.4290085e-05
1,天街,4.4290085e-05
1,京铁,4.4290085e-05
1,汇金街,4.4290085e-05
1,小学教师,4.4290085e-05
1,春天里,4.4290085e-05
1,御墅,4.4290085e-05
1,美宅湾,4.4290085e-05
1,观林阁,4.4290085e-05
1,院北院,4.4290085e-05
1,澜山,4.4290085e-05
1,龙府,4.4290085e-05
1,三山,4.4290085e-05
1,汇龙,4.4290085e-05
1,明德,4.4290085e-05
1,瀛,4.4290085e-05
1,悦海苑,4.4290085e-05
1,亦园,4.4290085e-05
1,富源,4.4290085e-05
1,画卷,4.4290085e-05
1,玉江,4.4290085e-05
1,鹭,4.4290085e-05
1,建城,4.4290085e-05
1,宝龙,4.4290085e-05
1,铁建顺,4.4290085e-05
1,海洪,4.4290085e-05
1,角南,4.4290085e-05
1,天宝,4.4290085e-05
1,易郡,4.4290085e-05
1,核心,4.4290085e-05
1,干部,4.4290085e-05
1,好景,4.428991e-05
1,兴都苑,4.428991e-05
1,树桥,4.428991e-05
1,青岛,4.428991e-05
1,敬贤,4.428991e-05
1,燕景,4.428991e-05
1,丙区,4.428991e-05
1,博大,4.428991e-05
1,埃力生,4.428991e-05
1,满庭春,4.428991e-05
1,康乃馨,4.428991e-05
1,坤林,4.428991e-05
1,兴政街,4.428991e-05
1,宝典,4.428991e-05
1,上林苑,4.428991e-05
1,鹿鸣苑,4.428991e-05
1,舞蹈,4.428991e-05
1,峰汇,4.4289576e-05
1,居民,4.4289576e-05
1,山屿墅,4.4289576e-05
1,华怡,4.4289467e-05
1,矿桥,4.4289467e-05
1,龙门,4.4289467e-05
1,蓝龙,4.4289467e-05
1,高科,4.4289467e-05
1,永和,4.4289467e-05
1,六园,4.4289467e-05
1,华墅,4.4289467e-05
1,悦景湾,4.4289467e-05
1,坡头,4.4289467e-05
1,中昂,4.4289467e-05
1,良实,4.4289467e-05
1,中晟,4.4289467e-05
1,苑知秋园,4.4289467e-05
1,东南区,4.4289467e-05
1,剧场,4.4289467e-05
1,大丽宫,4.4289467e-05
1,乡村,4.4289467e-05
1,紫金,4.4289467e-05
1,双峪,4.4289467e-05
1,河著,4.4289467e-05
1,醍花墅,4.4289467e-05
1,惠通,4.4289467e-05
1,都丽,4.4289467e-05
1,羊路,4.4289467e-05
1,顺福,4.4289467e-05
1,天河,4.4289467e-05
1,都丽豪廷,4.4289467e-05
1,天博,4.4289467e-05
1,弘由山,4.4289467e-05
1,顺义,4.4289467e-05
1,双阳,4.4289467e-05
1,鑫顺,4.4289467e-05
1,国翼,4.4289467e-05
1,金街悦,4.4289467e-05
1,天裕,4.4289467e-05
1,马坊,4.4289467e-05
1,新奇,4.4289467e-05
1,信息中心,4.4289467e-05
